Algoritmo,ID_VETOR,NumeroEntradas,Tempo,TipoEntrada
BubbleSort,5,750,0.0001915,Decrescente
BubbleSort,5,1000,0.0003374,Decrescente
BubbleSort,5,1200,0.000483,Decrescente
BubbleSort,5,1441,0.0007866,Decrescente
BubbleSort,5,1730,0.0010586,Decrescente
BubbleSort,5,2077,0.0016061,Decrescente
BubbleSort,5,2493,0.0023638,Decrescente
BubbleSort,5,2993,0.0033234,Decrescente
BubbleSort,5,3593,0.0048457,Decrescente
BubbleSort,5,4313,0.0069885,Decrescente
BubbleSort,5,5177,0.0099254,Decrescente
BubbleSort,5,6215,0.0145467,Decrescente
BubbleSort,5,7461,0.0208985,Decrescente
BubbleSort,5,8957,0.0301815,Decrescente
BubbleSort,5,10752,0.0435555,Decrescente
BubbleSort,5,12907,0.0631185,Decrescente
BubbleSort,5,15495,0.1031571,Decrescente
BubbleSort,5,18601,0.13816209999999995,Decrescente
BubbleSort,5,22330,0.1921464,Decrescente
BubbleSort,5,26806,0.2935056,Decrescente
BubbleSort,5,32179,0.4058463,Decrescente
BubbleSort,5,38629,0.5856121000000001,Decrescente
BubbleSort,5,46373,0.8456703,Decrescente
BubbleSort,5,55668,1.2108704000000001,Decrescente
BubbleSort,5,66827,1.7815265,Decrescente
BubbleSort,5,80223,2.6924798,Decrescente
BubbleSort,5,96304,3.8456396,Decrescente
BubbleSort,5,115609,5.3748106,Decrescente
BubbleSort,5,138784,7.6868127,Decrescente
BubbleSort,5,166604,11.105342,Decrescente
BubbleSort,5,200000,15.7979744,Decrescente
BubbleSort,6,1,3.3e-06,Decrescente
BubbleSort,6,2,1.2e-06,Decrescente
BubbleSort,6,3,8e-07,Decrescente
BubbleSort,6,4,0.0001546,Decrescente
BubbleSort,6,6,1e-06,Decrescente
BubbleSort,6,7,9e-07,Decrescente
BubbleSort,6,10,9e-07,Decrescente
BubbleSort,6,13,1e-06,Decrescente
BubbleSort,6,18,1.1e-06,Decrescente
BubbleSort,6,24,1.3e-06,Decrescente
BubbleSort,6,32,1.5e-06,Decrescente
BubbleSort,6,42,2.1e-06,Decrescente
BubbleSort,6,56,3e-06,Decrescente
BubbleSort,6,75,4.9e-06,Decrescente
BubbleSort,6,100,8.1e-06,Decrescente
BubbleSort,6,133,1.57e-05,Decrescente
BubbleSort,6,178,2.82e-05,Decrescente
BubbleSort,6,237,5e-05,Decrescente
BubbleSort,6,316,8.94e-05,Decrescente
BubbleSort,6,422,0.0001511,Decrescente
BubbleSort,6,562,0.0001093,Decrescente
BubbleSort,6,750,0.000192,Decrescente
BubbleSort,6,1000,0.000344,Decrescente
BubbleSort,6,1200,0.0004904,Decrescente
BubbleSort,6,1441,0.000718,Decrescente
BubbleSort,6,1730,0.0011115,Decrescente
BubbleSort,6,2077,0.0015847,Decrescente
BubbleSort,6,2493,0.0023146,Decrescente
BubbleSort,6,2993,0.0033232,Decrescente
BubbleSort,6,3593,0.0048215,Decrescente
BubbleSort,6,4313,0.0068739,Decrescente
BubbleSort,6,5177,0.0114252,Decrescente
BubbleSort,6,6215,0.0162256,Decrescente
BubbleSort,6,7461,0.0209778,Decrescente
BubbleSort,6,8957,0.0300906,Decrescente
BubbleSort,6,10752,0.044145699999999954,Decrescente
BubbleSort,6,12907,0.0629977,Decrescente
BubbleSort,6,15495,0.1094774,Decrescente
BubbleSort,6,18601,0.1339373,Decrescente
BubbleSort,6,22330,0.1925992,Decrescente
BubbleSort,6,26806,0.2784653,Decrescente
BubbleSort,6,32179,0.40937900000000005,Decrescente
BubbleSort,6,38629,0.5836668,Decrescente
BubbleSort,6,46373,0.8355490999999999,Decrescente
BubbleSort,6,55668,1.2133838,Decrescente
BubbleSort,6,66827,1.7566216,Decrescente
BubbleSort,6,80223,2.5548929,Decrescente
BubbleSort,6,96304,3.6424027,Decrescente
BubbleSort,6,115609,5.2340776,Decrescente
BubbleSort,6,138784,7.53484,Decrescente
BubbleSort,6,166604,11.03365,Decrescente
BubbleSort,6,200000,15.8223161,Decrescente
BubbleSort,7,1,3e-06,Decrescente
BubbleSort,7,2,1.7e-06,Decrescente
BubbleSort,7,3,1.6e-06,Decrescente
BubbleSort,7,4,9e-07,Decrescente
BubbleSort,7,6,9e-07,Decrescente
BubbleSort,7,7,9e-07,Decrescente
BubbleSort,7,10,9e-07,Decrescente
BubbleSort,7,13,0.0001576,Decrescente
BubbleSort,7,18,1.2e-06,Decrescente
BubbleSort,7,24,1.3e-06,Decrescente
BubbleSort,7,32,1.4e-06,Decrescente
BubbleSort,7,42,2e-06,Decrescente
BubbleSort,7,56,2.3e-06,Decrescente
BubbleSort,7,75,3.4e-06,Decrescente
BubbleSort,7,100,4.8e-06,Decrescente
BubbleSort,7,133,8.1e-06,Decrescente
BubbleSort,7,178,1.27e-05,Decrescente
BubbleSort,7,237,2.09e-05,Decrescente
BubbleSort,7,316,3.62e-05,Decrescente
BubbleSort,7,422,6.29e-05,Decrescente
BubbleSort,7,562,0.0001092,Decrescente
BubbleSort,7,750,0.000192,Decrescente
BubbleSort,7,1000,0.0003362,Decrescente
BubbleSort,7,1200,0.0004881,Decrescente
BubbleSort,7,1441,0.0007267,Decrescente
BubbleSort,7,1730,0.0010724,Decrescente
BubbleSort,7,2077,0.0015407,Decrescente
BubbleSort,7,2493,0.0022489,Decrescente
BubbleSort,7,2993,0.0033053,Decrescente
BubbleSort,7,3593,0.0048296,Decrescente
BubbleSort,7,4313,0.0070275,Decrescente
BubbleSort,7,5177,0.0100531,Decrescente
BubbleSort,7,6215,0.0145966,Decrescente
BubbleSort,7,7461,0.0210379,Decrescente
BubbleSort,7,8957,0.030265,Decrescente
BubbleSort,7,10752,0.0435753,Decrescente
BubbleSort,7,12907,0.0634457,Decrescente
BubbleSort,7,15495,0.0926275,Decrescente
BubbleSort,7,18601,0.133185,Decrescente
BubbleSort,7,22330,0.20201020000000003,Decrescente
BubbleSort,7,26806,0.2778543,Decrescente
BubbleSort,7,32179,0.4020098,Decrescente
BubbleSort,7,38629,0.5838965,Decrescente
BubbleSort,7,46373,0.8352539,Decrescente
BubbleSort,7,55668,1.2029395,Decrescente
BubbleSort,7,66827,1.7697524,Decrescente
BubbleSort,7,80223,2.6181321,Decrescente
BubbleSort,7,96304,3.6318259,Decrescente
BubbleSort,7,115609,5.4631275,Decrescente
BubbleSort,7,138784,7.9501102,Decrescente
BubbleSort,7,166604,11.1707941,Decrescente
BubbleSort,7,200000,16.101477,Decrescente
BubbleSort,8,1,3.5e-06,Decrescente
BubbleSort,8,2,1.1e-06,Decrescente
BubbleSort,8,3,0.0001771,Decrescente
BubbleSort,8,4,1e-06,Decrescente
BubbleSort,8,6,9e-07,Decrescente
BubbleSort,8,7,9e-07,Decrescente
BubbleSort,8,10,9e-07,Decrescente
BubbleSort,8,13,1e-06,Decrescente
BubbleSort,8,18,1.2e-06,Decrescente
BubbleSort,8,24,1.3e-06,Decrescente
BubbleSort,8,32,1.4e-06,Decrescente
BubbleSort,8,42,1.8e-06,Decrescente
BubbleSort,8,56,2.6e-06,Decrescente
BubbleSort,8,75,3.7e-06,Decrescente
BubbleSort,8,100,5.7e-06,Decrescente
BubbleSort,8,133,8e-06,Decrescente
BubbleSort,8,178,1.26e-05,Decrescente
BubbleSort,8,237,2.11e-05,Decrescente
BubbleSort,8,316,3.59e-05,Decrescente
BubbleSort,8,422,6.32e-05,Decrescente
BubbleSort,8,562,0.0001095,Decrescente
BubbleSort,8,750,0.0001917,Decrescente
BubbleSort,8,1000,0.0003362,Decrescente
BubbleSort,8,1200,0.0004844,Decrescente
BubbleSort,8,1441,0.0007014,Decrescente
BubbleSort,8,1730,0.0010852,Decrescente
BubbleSort,8,2077,0.001558,Decrescente
BubbleSort,8,2493,0.0022387,Decrescente
BubbleSort,8,2993,0.0032934,Decrescente
BubbleSort,8,3593,0.0047257,Decrescente
BubbleSort,8,4313,0.0069546,Decrescente
BubbleSort,8,5177,0.0100725,Decrescente
BubbleSort,8,6215,0.0145295,Decrescente
BubbleSort,8,7461,0.021426,Decrescente
BubbleSort,8,8957,0.0303448,Decrescente
BubbleSort,8,10752,0.0435686,Decrescente
BubbleSort,8,12907,0.0628375,Decrescente
BubbleSort,8,15495,0.0957553,Decrescente
BubbleSort,8,18601,0.1356022,Decrescente
BubbleSort,8,22330,0.1959848,Decrescente
BubbleSort,8,26806,0.2872823,Decrescente
BubbleSort,8,32179,0.4029876,Decrescente
BubbleSort,8,38629,0.6065783,Decrescente
BubbleSort,8,46373,0.8624727,Decrescente
BubbleSort,8,55668,1.2144527,Decrescente
BubbleSort,8,66827,1.8180725,Decrescente
BubbleSort,8,80223,2.6111019,Decrescente
BubbleSort,8,96304,3.7214062,Decrescente
BubbleSort,8,115609,5.3654702,Decrescente
BubbleSort,8,138784,7.7188441,Decrescente
BubbleSort,8,166604,11.105066,Decrescente
BubbleSort,8,200000,16.0451411,Decrescente
BubbleSort,9,1,4.3e-06,Decrescente
BubbleSort,9,2,2.2e-06,Decrescente
BubbleSort,9,3,1.1e-06,Decrescente
BubbleSort,9,4,1e-06,Decrescente
BubbleSort,9,6,9e-07,Decrescente
BubbleSort,9,7,1.2e-06,Decrescente
BubbleSort,9,10,9e-07,Decrescente
BubbleSort,9,13,9e-07,Decrescente
BubbleSort,9,18,9e-07,Decrescente
BubbleSort,9,24,1.2e-06,Decrescente
BubbleSort,9,32,1.3e-06,Decrescente
BubbleSort,9,42,1.9e-06,Decrescente
BubbleSort,9,56,2.3e-06,Decrescente
BubbleSort,9,75,3.9e-06,Decrescente
BubbleSort,9,100,5e-06,Decrescente
BubbleSort,9,133,7.5e-06,Decrescente
BubbleSort,9,178,1.36e-05,Decrescente
BubbleSort,9,237,2.12e-05,Decrescente
BubbleSort,9,316,3.58e-05,Decrescente
BubbleSort,9,422,6.27e-05,Decrescente
BubbleSort,9,562,0.0001093,Decrescente
BubbleSort,9,750,0.0001919,Decrescente
BubbleSort,9,1000,0.0003375,Decrescente
BubbleSort,9,1200,0.0004853,Decrescente
BubbleSort,9,1441,0.0008509,Decrescente
BubbleSort,9,1730,0.0010773,Decrescente
BubbleSort,9,2077,0.0016204,Decrescente
BubbleSort,9,2493,0.0022417,Decrescente
BubbleSort,9,2993,0.003254,Decrescente
BubbleSort,9,3593,0.0048024,Decrescente
BubbleSort,9,4313,0.0070047,Decrescente
BubbleSort,9,5177,0.0100877,Decrescente
BubbleSort,9,6215,0.0146358,Decrescente
BubbleSort,9,7461,0.0211448,Decrescente
BubbleSort,9,8957,0.0303738,Decrescente
BubbleSort,9,10752,0.0448055,Decrescente
BubbleSort,9,12907,0.0631278,Decrescente
BubbleSort,9,15495,0.1007932,Decrescente
BubbleSort,9,18601,0.133933,Decrescente
BubbleSort,9,22330,0.1933513,Decrescente
BubbleSort,9,26806,0.288723,Decrescente
BubbleSort,9,32179,0.4136417,Decrescente
BubbleSort,9,38629,0.5873938000000001,Decrescente
BubbleSort,9,46373,0.8380240999999999,Decrescente
BubbleSort,9,55668,1.2618257,Decrescente
BubbleSort,9,66827,1.7908401999999999,Decrescente
BubbleSort,9,80223,2.5710294,Decrescente
BubbleSort,9,96304,3.7191898,Decrescente
BubbleSort,9,115609,5.3864081,Decrescente
BubbleSort,9,138784,7.6695442,Decrescente
BubbleSort,9,166604,11.0403121,Decrescente
BubbleSort,9,200000,15.8175,Decrescente
BubbleSort,10,1,3.3e-06,Decrescente
BubbleSort,10,2,1.8e-06,Decrescente
BubbleSort,10,3,1e-06,Decrescente
BubbleSort,10,4,1e-06,Decrescente
BubbleSort,10,6,9e-07,Decrescente
BubbleSort,10,7,9e-07,Decrescente
BubbleSort,10,10,1.7e-06,Decrescente
BubbleSort,10,13,1.1e-06,Decrescente
BubbleSort,10,18,1.1e-06,Decrescente
BubbleSort,10,24,1.3e-06,Decrescente
BubbleSort,10,32,1.6e-06,Decrescente
BubbleSort,10,42,1.8e-06,Decrescente
BubbleSort,10,56,2.5e-06,Decrescente
BubbleSort,10,75,3.6e-06,Decrescente
BubbleSort,10,100,4.9e-06,Decrescente
BubbleSort,10,133,0.0002433,Decrescente
BubbleSort,10,178,1.42e-05,Decrescente
BubbleSort,10,237,2.33e-05,Decrescente
BubbleSort,10,316,4.03e-05,Decrescente
BubbleSort,10,422,6.93e-05,Decrescente
BubbleSort,10,562,0.0001184,Decrescente
BubbleSort,10,750,0.0001904,Decrescente
BubbleSort,10,1000,0.0003361,Decrescente
BubbleSort,10,1200,0.0005128,Decrescente
BubbleSort,10,1441,0.0007013,Decrescente
BubbleSort,10,1730,0.0010899,Decrescente
BubbleSort,10,2077,0.0015375,Decrescente
BubbleSort,10,2493,0.0022548,Decrescente
BubbleSort,10,2993,0.0032224,Decrescente
BubbleSort,10,3593,0.0048488,Decrescente
BubbleSort,10,4313,0.0070004,Decrescente
BubbleSort,10,5177,0.0100437,Decrescente
BubbleSort,10,6215,0.0147192,Decrescente
BubbleSort,10,7461,0.0209303,Decrescente
BubbleSort,10,8957,0.0304362,Decrescente
BubbleSort,10,10752,0.0438808,Decrescente
BubbleSort,10,12907,0.0631958,Decrescente
BubbleSort,10,15495,0.101775,Decrescente
BubbleSort,10,18601,0.1337661,Decrescente
BubbleSort,10,22330,0.2016139,Decrescente
BubbleSort,10,26806,0.2794308,Decrescente
BubbleSort,10,32179,0.4035049,Decrescente
BubbleSort,10,38629,0.5878695,Decrescente
BubbleSort,10,46373,0.8397177,Decrescente
BubbleSort,10,55668,1.2090581,Decrescente
BubbleSort,10,66827,1.8112237,Decrescente
BubbleSort,10,80223,2.6791236,Decrescente
BubbleSort,10,96304,3.7974574,Decrescente
BubbleSort,10,115609,5.3738748,Decrescente
BubbleSort,10,138784,7.7578510000000005,Decrescente
BubbleSort,10,166604,11.3590581,Decrescente
BubbleSort,10,200000,16.2416658,Decrescente
BubbleSort,11,1,3e-06,Decrescente
BubbleSort,11,2,1.8e-06,Decrescente
BubbleSort,11,3,1.7e-06,Decrescente
BubbleSort,11,4,9e-07,Decrescente
BubbleSort,11,6,9e-07,Decrescente
BubbleSort,11,7,1e-06,Decrescente
BubbleSort,11,10,1e-06,Decrescente
BubbleSort,11,13,1e-06,Decrescente
BubbleSort,11,18,0.0001551,Decrescente
BubbleSort,11,24,1.3e-06,Decrescente
BubbleSort,11,32,1.5e-06,Decrescente
BubbleSort,11,42,2.3e-06,Decrescente
BubbleSort,11,56,2.3e-06,Decrescente
BubbleSort,11,75,3.6e-06,Decrescente
BubbleSort,11,100,5.4e-06,Decrescente
BubbleSort,11,133,8.3e-06,Decrescente
BubbleSort,11,178,1.4e-05,Decrescente
BubbleSort,11,237,2.38e-05,Decrescente
BubbleSort,11,316,3.96e-05,Decrescente
BubbleSort,11,422,6.19e-05,Decrescente
BubbleSort,11,562,0.0001081,Decrescente
BubbleSort,11,750,0.0001916,Decrescente
BubbleSort,11,1000,0.0003368,Decrescente
BubbleSort,11,1200,0.0004878,Decrescente
BubbleSort,11,1441,0.0007383,Decrescente
BubbleSort,11,1730,0.0011376,Decrescente
BubbleSort,11,2077,0.0016158,Decrescente
BubbleSort,11,2493,0.0022835,Decrescente
BubbleSort,11,2993,0.0034963,Decrescente
BubbleSort,11,3593,0.0048924,Decrescente
BubbleSort,11,4313,0.0070258,Decrescente
BubbleSort,11,5177,0.010067,Decrescente
BubbleSort,11,6215,0.0146149,Decrescente
BubbleSort,11,7461,0.0209309,Decrescente
BubbleSort,11,8957,0.0298245,Decrescente
BubbleSort,11,10752,0.0440242,Decrescente
BubbleSort,11,12907,0.0630777,Decrescente
BubbleSort,11,15495,0.0936408,Decrescente
BubbleSort,11,18601,0.1346812,Decrescente
BubbleSort,11,22330,0.19513210000000003,Decrescente
BubbleSort,11,26806,0.2904213,Decrescente
BubbleSort,11,32179,0.4096733,Decrescente
BubbleSort,11,38629,0.6117064,Decrescente
BubbleSort,11,46373,0.8542177,Decrescente
BubbleSort,11,55668,1.2285187,Decrescente
BubbleSort,11,66827,1.7871287,Decrescente
BubbleSort,11,80223,2.7304136,Decrescente
BubbleSort,11,96304,3.6940478,Decrescente
BubbleSort,11,115609,5.3987297,Decrescente
BubbleSort,11,138784,7.8179858,Decrescente
BubbleSort,11,166604,11.2755512,Decrescente
BubbleSort,11,200000,16.3075224,Decrescente
BubbleSort,12,1,2.9e-06,Decrescente
BubbleSort,12,2,1.9e-06,Decrescente
BubbleSort,12,3,1.7e-06,Decrescente
BubbleSort,12,4,1.6e-06,Decrescente
BubbleSort,12,6,1.7e-06,Decrescente
BubbleSort,12,7,1.7e-06,Decrescente
BubbleSort,12,10,1.8e-06,Decrescente
BubbleSort,12,13,1.8e-06,Decrescente
BubbleSort,12,18,1.4e-06,Decrescente
BubbleSort,12,24,1.3e-06,Decrescente
BubbleSort,12,32,1.5e-06,Decrescente
BubbleSort,12,42,2.1e-06,Decrescente
BubbleSort,12,56,0.0001551,Decrescente
BubbleSort,12,75,3.8e-06,Decrescente
BubbleSort,12,100,5.7e-06,Decrescente
BubbleSort,12,133,8.9e-06,Decrescente
BubbleSort,12,178,1.47e-05,Decrescente
BubbleSort,12,237,2.2e-05,Decrescente
BubbleSort,12,316,3.68e-05,Decrescente
BubbleSort,12,422,6.49e-05,Decrescente
BubbleSort,12,562,0.0001107,Decrescente
BubbleSort,12,750,0.0001938,Decrescente
BubbleSort,12,1000,0.0003361,Decrescente
BubbleSort,12,1200,0.0004849,Decrescente
BubbleSort,12,1441,0.0007155,Decrescente
BubbleSort,12,1730,0.0010991,Decrescente
BubbleSort,12,2077,0.0016076,Decrescente
BubbleSort,12,2493,0.0023484,Decrescente
BubbleSort,12,2993,0.0034518,Decrescente
BubbleSort,12,3593,0.0050495,Decrescente
BubbleSort,12,4313,0.0071782,Decrescente
BubbleSort,12,5177,0.0103322,Decrescente
BubbleSort,12,6215,0.0147925,Decrescente
BubbleSort,12,7461,0.0211079,Decrescente
BubbleSort,12,8957,0.0308553,Decrescente
BubbleSort,12,10752,0.0442585,Decrescente
BubbleSort,12,12907,0.0642258,Decrescente
BubbleSort,12,15495,0.1005485,Decrescente
BubbleSort,12,18601,0.1352307,Decrescente
BubbleSort,12,22330,0.20046529999999996,Decrescente
BubbleSort,12,26806,0.2885399,Decrescente
BubbleSort,12,32179,0.4255079,Decrescente
BubbleSort,12,38629,0.5991008,Decrescente
BubbleSort,12,46373,0.8555327,Decrescente
BubbleSort,12,55668,1.2456551,Decrescente
BubbleSort,12,66827,1.7967714,Decrescente
BubbleSort,12,80223,2.6171865,Decrescente
BubbleSort,12,96304,3.6973428999999998,Decrescente
BubbleSort,12,115609,5.3290963,Decrescente
BubbleSort,12,138784,7.7677952999999995,Decrescente
BubbleSort,12,166604,11.0655142,Decrescente
BubbleSort,12,200000,15.9776871,Decrescente
BubbleSort,13,1,2.9e-06,Decrescente
BubbleSort,13,2,1.5e-06,Decrescente
BubbleSort,13,3,1.9e-06,Decrescente
BubbleSort,13,4,1.6e-06,Decrescente
BubbleSort,13,6,2.1e-06,Decrescente
BubbleSort,13,7,9e-07,Decrescente
BubbleSort,13,10,1.1e-06,Decrescente
BubbleSort,13,13,1.1e-06,Decrescente
BubbleSort,13,18,1.9e-06,Decrescente
BubbleSort,13,24,1.5e-06,Decrescente
BubbleSort,13,32,3.4e-06,Decrescente
BubbleSort,13,42,2.4e-06,Decrescente
BubbleSort,13,56,0.000303,Decrescente
BubbleSort,13,75,4.9e-06,Decrescente
BubbleSort,13,100,5.7e-06,Decrescente
BubbleSort,13,133,8.5e-06,Decrescente
BubbleSort,13,178,1.33e-05,Decrescente
BubbleSort,13,237,2.22e-05,Decrescente
BubbleSort,13,316,3.71e-05,Decrescente
BubbleSort,13,422,6.34e-05,Decrescente
BubbleSort,13,562,0.0001102,Decrescente
BubbleSort,13,750,0.0001978,Decrescente
BubbleSort,13,1000,0.0003536,Decrescente
BubbleSort,13,1200,0.0004884,Decrescente
BubbleSort,13,1441,0.0007808,Decrescente
BubbleSort,13,1730,0.0010729,Decrescente
BubbleSort,13,2077,0.0015928,Decrescente
BubbleSort,13,2493,0.0023094,Decrescente
BubbleSort,13,2993,0.0033447,Decrescente
BubbleSort,13,3593,0.004787,Decrescente
BubbleSort,13,4313,0.0070001,Decrescente
BubbleSort,13,5177,0.0099934,Decrescente
BubbleSort,13,6215,0.0144945,Decrescente
BubbleSort,13,7461,0.0211695,Decrescente
BubbleSort,13,8957,0.0371571,Decrescente
BubbleSort,13,10752,0.0457577,Decrescente
BubbleSort,13,12907,0.06390010000000002,Decrescente
BubbleSort,13,15495,0.0933927,Decrescente
BubbleSort,13,18601,0.1337257,Decrescente
BubbleSort,13,22330,0.198356,Decrescente
BubbleSort,13,26806,0.2789762,Decrescente
BubbleSort,13,32179,0.40365819999999997,Decrescente
BubbleSort,13,38629,0.5919403,Decrescente
BubbleSort,13,46373,0.8687229,Decrescente
BubbleSort,13,55668,1.217644,Decrescente
BubbleSort,13,66827,1.8487554,Decrescente
BubbleSort,13,80223,2.5677041,Decrescente
BubbleSort,13,96304,3.7848886,Decrescente
BubbleSort,13,115609,5.3165725,Decrescente
BubbleSort,13,138784,7.607651,Decrescente
BubbleSort,13,166604,11.235284,Decrescente
BubbleSort,13,200000,15.9876957,Decrescente
BubbleSort,14,1,0.000203,Decrescente
BubbleSort,14,2,1.8e-06,Decrescente
BubbleSort,14,3,1e-06,Decrescente
BubbleSort,14,4,8e-07,Decrescente
BubbleSort,14,6,8e-07,Decrescente
BubbleSort,14,7,8e-07,Decrescente
BubbleSort,14,10,8e-07,Decrescente
BubbleSort,14,13,1e-06,Decrescente
BubbleSort,14,18,1e-06,Decrescente
BubbleSort,14,24,1.1e-06,Decrescente
BubbleSort,14,32,1.3e-06,Decrescente
BubbleSort,14,42,1.8e-06,Decrescente
BubbleSort,14,56,2.5e-06,Decrescente
BubbleSort,14,75,3.8e-06,Decrescente
BubbleSort,14,100,4.7e-06,Decrescente
BubbleSort,14,133,7.8e-06,Decrescente
BubbleSort,14,178,1.27e-05,Decrescente
BubbleSort,14,237,2.15e-05,Decrescente
BubbleSort,14,316,3.59e-05,Decrescente
BubbleSort,14,422,6.2e-05,Decrescente
BubbleSort,14,562,0.0001083,Decrescente
BubbleSort,14,750,0.0001914,Decrescente
BubbleSort,14,1000,0.0003373,Decrescente
BubbleSort,14,1200,0.000483,Decrescente
BubbleSort,14,1441,0.0007562,Decrescente
BubbleSort,14,1730,0.0010835,Decrescente
BubbleSort,14,2077,0.0016472,Decrescente
BubbleSort,14,2493,0.0021923,Decrescente
BubbleSort,14,2993,0.003287,Decrescente
BubbleSort,14,3593,0.0049263,Decrescente
BubbleSort,14,4313,0.007009,Decrescente
BubbleSort,14,5177,0.0100192,Decrescente
BubbleSort,14,6215,0.0145541,Decrescente
BubbleSort,14,7461,0.0212072,Decrescente
BubbleSort,14,8957,0.0301312,Decrescente
BubbleSort,14,10752,0.0436795,Decrescente
BubbleSort,14,12907,0.0625947,Decrescente
BubbleSort,14,15495,0.0950071,Decrescente
BubbleSort,14,18601,0.1336479,Decrescente
BubbleSort,14,22330,0.1951249,Decrescente
BubbleSort,14,26806,0.29134800000000005,Decrescente
BubbleSort,14,32179,0.422017,Decrescente
BubbleSort,14,38629,0.6221936,Decrescente
BubbleSort,14,46373,0.8788993,Decrescente
BubbleSort,14,55668,1.2323165,Decrescente
BubbleSort,14,66827,1.8269185000000001,Decrescente
BubbleSort,14,80223,2.5792018,Decrescente
BubbleSort,14,96304,3.7329613999999998,Decrescente
BubbleSort,14,115609,5.3474711,Decrescente
BubbleSort,14,138784,7.7397814,Decrescente
BubbleSort,14,166604,11.0450484,Decrescente
BubbleSort,14,200000,15.9263492,Decrescente
BubbleSort,15,1,3.8e-06,Decrescente
BubbleSort,15,2,1.4e-06,Decrescente
BubbleSort,15,3,1e-06,Decrescente
BubbleSort,15,4,1.7e-06,Decrescente
BubbleSort,15,6,1.8e-06,Decrescente
BubbleSort,15,7,1e-06,Decrescente
BubbleSort,15,10,1e-06,Decrescente
BubbleSort,15,13,1e-06,Decrescente
BubbleSort,15,18,1.1e-06,Decrescente
BubbleSort,15,24,1.3e-06,Decrescente
BubbleSort,15,32,2.3e-06,Decrescente
BubbleSort,15,42,2.2e-06,Decrescente
BubbleSort,15,56,2.8e-06,Decrescente
BubbleSort,15,75,3.5e-06,Decrescente
BubbleSort,15,100,5.5e-06,Decrescente
BubbleSort,15,133,8.5e-06,Decrescente
BubbleSort,15,178,1.38e-05,Decrescente
BubbleSort,15,237,2.34e-05,Decrescente
BubbleSort,15,316,3.98e-05,Decrescente
BubbleSort,15,422,6.53e-05,Decrescente
BubbleSort,15,562,0.0001092,Decrescente
BubbleSort,15,750,0.0001903,Decrescente
BubbleSort,15,1000,0.0003361,Decrescente
BubbleSort,15,1200,0.0004829,Decrescente
BubbleSort,15,1441,0.0007033,Decrescente
BubbleSort,15,1730,0.0010803,Decrescente
BubbleSort,15,2077,0.0015065,Decrescente
BubbleSort,15,2493,0.0022599,Decrescente
BubbleSort,15,2993,0.0033051,Decrescente
BubbleSort,15,3593,0.0047845,Decrescente
BubbleSort,15,4313,0.0068741,Decrescente
BubbleSort,15,5177,0.0099742,Decrescente
BubbleSort,15,6215,0.014614,Decrescente
BubbleSort,15,7461,0.0208219,Decrescente
BubbleSort,15,8957,0.030085,Decrescente
BubbleSort,15,10752,0.0435181,Decrescente
BubbleSort,15,12907,0.0694336,Decrescente
BubbleSort,15,15495,0.098724,Decrescente
BubbleSort,15,18601,0.1369695,Decrescente
BubbleSort,15,22330,0.19901329999999995,Decrescente
BubbleSort,15,26806,0.3101926,Decrescente
BubbleSort,15,32179,0.4101032,Decrescente
